name,rating,total num ratings,popularity,distance,veracity,category,station_id
Restaurante Camponesa,7.5,10,0.9544259793115143,826,4,Restaurant,6
Alecrim aos Molhos,7.7,8,0.9313916680798145,852,5,Coffee Shop,6
Chez Moi,7.3,12,0.32362500706573966,790,2,Café,6
Gelataria Pindô,7.0,9,0.7430190492340738,749,4,Ice Cream Parlor,6
Biblioteca-Museu República e Resistência,5.8,8,0.9405064722175117,566,4,Museum,6
Tapas & Tiles,6.1,15,0.940916285116726,630,5,Gastropub,6
Tasca do Fonseca,7.2,14,0.8749222768639421,812,5,Snack Place,6
SantoriniCoffee,7.7,56,0.7620117573907637,44,5,Greek Restaurant,7
How About Coffee,7.3,8,0.9653778757560342,118,4,Coffee Shop,7
Kokoro Ramen Bar,7.2,59,0.8617517381719518,143,5,Ramen Restaurant,7
Alameda D. Afonso Henriques,8.5,298,0.9949267989373127,261,5,"Plaza, Garden",7
Cervetoria,7.9,56,0.9249053190888022,267,5,Pub,7
Rose Stupa,7.4,9,0.9247357413374032,222,4,Restaurant,7
Café Império,7.4,255,0.9710163359900514,237,5,Portuguese Restaurant,7
KingPin of Comics,7.0,13,0.9645723814368888,196,4,Bookstore,7
Mercearia Criativa,7.8,75,0.892063761234526,280,5,Deli,7
Parque da Fonte Luminosa,9.1,167,0.9951811655644113,351,5,Park,7
Eléctrico do Chile,7.2,11,0.9166242722288169,235,5,"BBQ Joint, Portuguese Restaurant",7
Cais Madeirense,7.2,19,0.9099259510485558,242,5,Portuguese Restaurant,7
Armando,7.7,17,0.5357809055451924,295,1,Bar,7
Fnac,7.5,0,0.9235628285568933,278,4,"Electronics Store, Bookstore",7
padaria & companhia,7.6,10,0.9625515798993839,301,3,"Breakfast Spot, Bakery",7
A Balança,7.5,10,0.883740319936691,311,4,Portuguese Restaurant,7
Frankie,8.0,71,0.9310383810977333,362,4,Hot Dog Joint,7
Luminosa by Furnas,7.0,24,0.9059832683285286,269,4,Seafood Restaurant,7
Mezze,7.9,53,0.9481516025097507,389,5,Middle Eastern Restaurant,7
La Fabrica,8.5,13,0.864182352608671,441,4,Ice Cream Parlor,7
B' Perfect Burgers,7.5,139,0.881380362896388,362,5,Burger Joint,7
Surf Gelados,7.4,77,0.8940139053756148,356,5,Ice Cream Parlor,7
Mini Copa,7.4,13,0.9884687129048669,355,5,"Café, Portuguese Restaurant",7
A Parreirinha do Chile,7.4,12,0.9485896783675315,348,4,Snack Place,7
Astro,6.5,26,0.49427675089028317,250,4,Café,7
Largo do Leão,6.5,12,0.9904612514838054,254,4,"Plaza, Other Great Outdoors",7
Mercado de Arroios,7.4,37,0.9896698886439432,362,5,Farmers Market,7
Gula's For Kitchen Lovers,8.5,47,0.9510485557628172,464,5,Restaurant,7
Nepon,7.1,13,0.3497399807811882,337,3,Restaurant,7
Aromas e Temperos,8.6,39,0.8607342716635578,479,5,"Brazilian Restaurant, Portuguese Restaurant",7
Rialva,7.3,75,0.9693912158724776,367,4,"Restaurant, Café",7
Annapurna,6.2,46,0.8767593691707648,247,5,"Indian Restaurant, Noodle Restaurant",7
Jardim do Arco do Cego,8.3,158,0.9887796054490984,480,5,"Garden, Park, Dog Park",7
Tasquinha dos Grelhados,7.5,38,0.8639279859815725,412,5,Portuguese Restaurant,7
Horta dos Brunos,8.7,81,0.9224605731727997,503,5,Portuguese Restaurant,7
Esplanada do Bar de Civil,6.5,17,0.8914843705839127,291,4,Café,7
Maló Cafetaria,7.0,9,0.9445480752925216,367,4,Café,7
Açúcar & Canela,7.0,91,0.9436860550562433,381,5,Dessert Shop,7
Amore Mio,6.6,10,0.6842886213328812,328,5,Italian Restaurant,7
Quiosque da Alameda,6.6,26,0.9684585382397829,332,5,"Café, Cafeteria",7
Mãe Restaurante,7.6,14,0.8722231643208411,459,4,Restaurant,7
A Avo Tinha,6.9,9,0.909996608444972,375,4,Portuguese Restaurant,7
Pastelaria Castalia,N/A,{},0.46383754451415976,223,3,"Portuguese Restaurant, Coffee Shop, Café",7
LX Brewery,7.2,8,0.9236900118704426,427,2,Brewery,7
Solar Dos Cortadores,6.9,10,0.35218472669719064,387,5,Restaurant,7
Harmonia,7.3,20,0.9753405686507264,443,3,Portuguese Restaurant,7
A Padaria Portuguesa,8.3,230,0.9634701260527953,542,5,Bakery,7
100 Montaditos,7.7,111,0.9746339946865638,498,4,Tapas Restaurant,7
Empório do Chá,8.1,39,0.9499604318580069,538,5,Tea Room,7
Companhia das Sandes,6.1,12,0.3003221977276581,298,4,"Sandwich Spot, Salad Restaurant",7
Fábrica do Braço de Prata,8.9,198,0.9826748063987338,304,5,"Art Gallery, Concert Hall, Bookstore",8
Musa de Marvila,9.2,75,0.9805550845062461,343,5,"Brewery, Beer Bar",8
Jardins de Braço de Prata,N/A,{},0.9776439997738964,82,2,Housing Development,8
Restaurante Rio De Prata Marvila,N/A,{},0.9182776553049573,84,4,Restaurant,8
Underdogs Gallery,7.4,21,0.9066474478548414,284,4,Art Gallery,8
Delta The Coffee House,N/A,{},0.9615058504324233,117,4,"Café, Coffee Roaster, Food and Beverage Retail",8
Parque Ribeirinho Oriente,N/A,{},0.9846249505398225,136,3,"Park, Waterfront",8
Jeronymo,N/A,{},0.9051495110508168,159,3,Café,8
The Royal Rawness,8.2,13,0.9006415691594596,443,4,Coffee Shop,8
Bar das Colunas,7.5,18,0.9381465151772087,429,4,Restaurant,8
Snack-Bar Luís Maravilhas,6.2,16,0.4122717766095755,294,3,Portuguese Restaurant,8
Lisboa Ao Vivo,7.6,11,0.8727460290543214,501,4,Music Venue,8
Refeitório do Senhor Abel,7.2,14,0.8751059860946244,455,4,Pizzeria,8
Suben Sushi,N/A,{},0.9857696003617659,262,4,Sushi Restaurant,8
Galeria under-dogs,N/A,{},0.5049742807077044,278,3,Art Gallery,8
Caverna de Platão,N/A,{},0.6728279916341643,311,3,Night Club,8
rackspot datacentre lisboa,N/A,{},0.2157735571759652,337,2,Structure,8
taberna.come,N/A,{},0.7076196936295291,359,2,Portuguese Restaurant,8
Restaurante A Concha,N/A,{},0.4471341360013566,376,4,Portuguese Restaurant,8
Outra Cena,N/A,{},0.9635831778870613,377,4,Night Club,8
Terminus,N/A,{},0.6298400316545136,379,1,Restaurant,8
Centro de Saúde Marvila,N/A,{},0.8664999152111243,383,4,Medical Center,8
ZDB 8 Marvila,N/A,{},0.9086682493923464,384,4,"Music Venue, Cultural Center",8
Old Scooter,7.3,12,0.8950313718840088,637,4,Motorcycle Dealership,8
A Doca,N/A,{},0.18030354417500424,430,3,Café,8
Mato - Restaurante & Bar Explanada,N/A,{},0.687199706065231,430,3,Italian Restaurant,8
Jardim Do Poço Bispo,N/A,{},0.41170651743824543,431,3,Garden,8
Restaurante Cascata,N/A,{},0.9034537335368267,434,3,Restaurant,8
Marvilla Art District (Mad),N/A,{},0.6870442597931151,434,3,Art Gallery,8
O Jardim Do Poço Do Bispo,5.9,8,0.9347125657113786,473,4,Portuguese Restaurant,8
Varanda do Vale Formoso,7.6,36,0.8868492453790062,743,5,Restaurant,8
Heterónimo Baar,N/A,{},0.7844949409304166,453,3,Bar,8
Taqueria Paloma,N/A,{},0.9598665988355661,464,4,"Mexican Restaurant, Taco Restaurant",8
O Filho do Menino Júlio dos Caracóis,7.2,147,0.9422022497315019,704,5,Portuguese Restaurant,8
O Germano,7.9,34,0.9315471143519304,802,5,"Portuguese Restaurant, Seafood Restaurant, Tapas Restaurant",8
Clube Oriental de Lisboa Sede,N/A,{},0.9501017466508395,485,3,Structure,8
Ah Amália,N/A,{},0.9187298626420214,498,4,"Museum, Art Museum",8
Teatro Meridional,7.4,17,0.94423718274829,779,4,Theater,8
Adega Tavares,N/A,{},0.6971482674806398,508,2,Restaurant,8
Restaurante Orienta-te,6.6,9,0.9012774857272059,656,4,Restaurant,8
Aquele Lugar que não existe,7.3,62,0.9479537617997852,785,5,Indian Restaurant,8
Entra,8.0,97,0.8975326437171444,937,4,Restaurant,8
Dois Corvos Cervejeira,8.7,93,0.9513735797863321,998,5,"Brewery, Pub",8
Jardim,N/A,{},0.026143236674015035,619,3,Dog Park,8
Olho Tejo,N/A,{},0.3357074218529196,641,1,Café,8
Pastelaria O Lirio,N/A,{},0.9533095924481375,645,4,Café,8
Anjos70,N/A,{},0.37636368775083373,646,3,Cultural Center,8
Dinastia Tang,6.9,69,0.90920524560511,872,4,Cantonese Restaurant,8
Comidinhas,6.2,13,0.8495421400712226,741,4,Mediterranean Restaurant,8
Fábrica Moderna,N/A,{},0.9069442089197898,655,4,Performing Arts Venue,8
Pastelaria Monte Rei,7.5,18,0.9437708439319428,23,4,Café,9
A Padaria Portuguesa,8.3,230,0.9634701260527953,92,5,Bakery,9
Grande Palácio Hong-Kong,8.2,260,0.9353343507998417,106,4,"Chinese Restaurant, Dim Sum Restaurant",9
Delícia de Arroios,8.0,63,0.8959216550788537,128,5,Portuguese Restaurant,9
Restaurante Vitral,7.9,9,0.8675456446780849,130,5,Restaurant,9
Portugália,7.1,369,0.9917472160985812,61,5,"Brewery, Steakhouse",9
Planeta Bio,8.2,125,0.9368181561245831,161,5,Vegan and Vegetarian Restaurant,9
Franguinho Real,7.6,22,0.9549205810864281,125,5,Portuguese Restaurant,9
Veganeats Caffe,8.2,13,0.5056808546718671,179,5,Vegan and Vegetarian Restaurant,9
Aromas e Temperos,8.6,39,0.8607342716635578,220,5,"Brazilian Restaurant, Portuguese Restaurant",9
Pingo Doce,6.9,47,0.9947996156237635,130,5,Supermarket,9
Jardim Constantino,7.0,88,0.9682748290091007,154,5,"Garden, Park",9
Great Tastings,7.5,10,0.2595670114747612,211,5,Italian Restaurant,9
Armando,7.7,17,0.5357809055451924,246,1,Bar,9
Miradouro da Penha de França,8.7,30,0.988030637047086,330,5,"Scenic Lookout, Other Great Outdoors",9
My Auchan,7.3,8,0.984709739415522,227,3,Supermarket,9
A Parreirinha do Chile,7.4,12,0.9485896783675315,239,4,Snack Place,9
Horta dos Brunos,8.7,81,0.9224605731727997,342,5,Portuguese Restaurant,9
Nepon,7.1,13,0.3497399807811882,222,3,Restaurant,9
Continente Bom Dia,8.0,28,0.9867446724323102,319,5,Supermarket,9
Bem-me-quer,8.0,10,0.16781131648861003,324,3,Vegan and Vegetarian Restaurant,9
Restaurante Ideal lisboa,6.9,23,0.977177660957549,219,4,Portuguese Restaurant,9
Restaurante O Raposo,8.1,34,0.9294839183765756,344,5,Restaurant,9
Flor de Lúpulo,8.0,11,0.8750070657396416,341,5,Beer Bar,9
Maxi-Serve,7.1,17,0.5736391385450229,259,4,Portuguese Restaurant,9
Lismúsica,7.1,9,0.9199875642982307,256,4,Music Store,9
Churrasqueira do Zubir,8.5,42,0.9824769656887683,383,4,"BBQ Joint, Halal Restaurant",9
Mercado da Morais Soares,7.7,8,0.7366598835566107,328,3,"Butcher, Café, Convenience Store",9
padaria & companhia,7.6,10,0.9625515798993839,319,3,"Breakfast Spot, Bakery",9
Kingpin Books,7.2,8,0.9631874964671302,277,3,"Comic Book Store, Bookstore",9
Vasku's Grill,8.6,52,0.9264597818099599,396,5,"Steakhouse, BBQ Joint",9
Cais Madeirense,7.2,19,0.9099259510485558,301,5,Portuguese Restaurant,9
Eléctrico do Chile,7.2,11,0.9166242722288169,305,5,"BBQ Joint, Portuguese Restaurant",9
Primavera,7.7,41,0.9102509750720705,356,5,Wings Joint,9
Pomar Fresco,7.4,9,0.9075377310496863,333,3,"Fruit and Vegetable Store, Juice Bar",9
Rose Stupa,7.4,9,0.9247357413374032,336,4,Restaurant,9
O Foguete,6.6,9,0.9669606014357583,238,3,Restaurant,9
O Domingos,7.0,16,0.9229975693855633,295,5,"Portuguese Restaurant, BBQ Joint",9
Pastelaria Corinto,5.8,15,0.9241422192075066,163,4,Café,9
Tasquinha dos Grelhados,7.5,38,0.8639279859815725,357,5,Portuguese Restaurant,9
A Balança,7.5,10,0.883740319936691,394,4,Portuguese Restaurant,9
Hamburgueria Portuguesa,7.4,17,0.951599683454864,385,5,Burger Joint,9
Sabores de Gôa,8.4,27,0.8594624385280651,475,4,Indian Restaurant,9
Hare Krishna,8.4,96,0.5506754847097394,482,4,Vegan and Vegetarian Restaurant,9
Polpetta,7.5,18,0.9537617997852015,405,5,Italian Restaurant,9
Restaurante Quionga,6.9,15,0.891272398394664,332,4,Portuguese Restaurant,9
Central do Chile,N/A,{},0.9621700299587361,186,4,Restaurant,9
Leo Restaurante,8.1,27,0.531824091345882,475,4,Indian Restaurant,9
Mezze,7.9,53,0.9481516025097507,463,5,Middle Eastern Restaurant,9
Espiral,7.9,34,0.8690718444406761,472,5,Vegan and Vegetarian Restaurant,9
Toca do Raposo,7.7,17,0.9353908767169747,153,4,Portuguese Restaurant,10
Robert Mauser,8.5,11,0.9812899214289752,232,4,Electronics Store,10
Salsa & Coentros,8.8,109,0.9643462777683568,282,5,Portuguese Restaurant,10
Escola Padre António Vieira,N/A,{},0.9590611045164208,15,4,High School,10
Restaurante Irmãos Rocha,6.2,10,0.8456559832683286,130,4,Restaurant,10
Parque José Gomes Ferreira,8.1,79,0.9687552993047313,345,4,Park,10
A Tigela,6.0,14,0.04458481713865808,127,5,Portuguese Restaurant,10
A Tabuense,7.1,21,0.36599118195692726,263,4,Portuguese Restaurant,10
Sem Palavras,8.4,91,0.9721892487705613,395,4,Portuguese Restaurant,10
A Padaria Portuguesa,7.6,16,0.9779690237974111,350,3,"Coffee Shop, Bakery",10
Atalho de Alvalade,7.6,20,0.881210785144989,350,4,Steakhouse,10
Sabores do Bairro,8.4,27,0.9518964445198124,415,4,Bakery,10
Tico Tico - Novo Rio,8.8,281,0.9788875699508225,445,5,"Portuguese Restaurant, Seafood Restaurant",10
Adega Solar Minhoto,7.7,37,0.959244813747103,381,5,Portuguese Restaurant,10
Mercado de Alvalade Norte,8.1,88,0.9446752586060709,430,5,Market,10
Monte Everest,7.4,55,0.9552597365892261,362,5,Indian Restaurant,10
Pastelaria Pau de Canela,8.6,49,0.9776157368153299,461,4,Bakery,10
Coma ou Leve,7.2,11,0.8924594426544571,355,5,Deli,10
Esplanada da Mata,8.1,72,0.9153524390933243,457,5,Coffee Shop,10
Mr. Pizza,7.4,12,0.9085128031202306,401,4,"Pizzeria, Italian Restaurant",10
Pastelaria Fina Francesa,7.6,11,0.5263834718218303,443,3,Coffee Shop,10
Carcassone,7.9,68,0.9702673675880391,492,5,"Coffee Shop, Pastry Shop",10
A Mariazinha,7.3,8,0.7441495675767339,422,4,Tea Room,10
RCA Club,8.3,52,0.9246085580238539,535,5,"Music Venue, Night Club",10
Restaurante Courenses,8.7,128,0.9665931829743938,560,5,"Portuguese Restaurant, Mediterranean Restaurant",10
Everest Montanha,8.1,161,0.9517268667684133,543,4,Indian Restaurant,10
Restaurante Luís,7.7,16,0.9214713696229722,545,3,Restaurant,10
Isco,8.1,13,0.9428099033406817,597,5,"Bakery, Bistro",10
Zeitnot,8.0,33,0.9175004239443785,604,4,Bar,10
Casa Al Parma,7.6,51,0.8877819230117009,571,5,Italian Restaurant,10
Gelataria Joaninha,N/A,{},0.8198236391385451,312,3,Ice Cream Parlor,10
Lidl,6.4,13,0.9913091402408004,423,4,"Grocery Store, Supermarket",10
Maria Granel,7.4,12,0.40127748572720595,563,5,"Organic Grocery, Health Food Store",10
Gelados Conchanata,9.1,253,0.9803713752755638,715,5,Ice Cream Parlor,10
Os Courences,7.0,10,0.3176332598496411,548,4,Portuguese Restaurant,10
Parque de Jogos 1º de Maio - INATEL,8.4,136,0.9691651122039455,703,4,"Soccer Stadium, Sports and Recreation, Hiking Trail",10
Igreja São João de Brito,N/A,{},0.9531541461760217,364,4,Church,10
Farmácia Brisalia,N/A,{},0.7561047990503645,380,4,Pharmacy,10
Portvgália,N/A,{},0.930798145949918,391,3,Portuguese Restaurant,10
República Da Música,6.7,16,0.942484879317167,551,4,Night Club,10
Namaste Nepal,6.8,8,0.6379656322423831,570,4,Indian Restaurant,10
Pingo Doce,5.7,34,0.9899807811881748,424,5,Supermarket,10
Estádio 1 de Maio,N/A,{},0.8848143123622181,411,2,Other Great Outdoors,10
Pasta Non Basta,8.6,24,0.9629755242778814,787,5,Italian Restaurant,10
Rio de Mel,7.8,37,0.9113390989768809,729,4,BBQ Joint,10
O Prego da Peixaria,8.6,130,0.934952800859194,796,5,Portuguese Restaurant,10
Barrosã Hamburgueria,7.8,75,0.9085693290373636,725,4,"Burger Joint, Bistro, Portuguese Restaurant",10
Pérola do Ceira,6.9,8,0.6936577920976768,608,4,Restaurant,10
Saguim,7.1,13,0.9139675541235657,658,5,Portuguese Restaurant,10
A Padaria Portuguesa,8.3,152,0.9513453168277656,811,4,Bakery,10
Tailors,7.8,47,0.9475439489005709,34,5,"Café, Bar, Brewery",11
Jardim de Telheiras,7.9,14,0.910166186196371,74,4,Flower Store,11
Talho Gourmet,8.5,13,0.90977050477644,210,3,Butcher,11
Urban Spirit,6.8,8,0.4632157594256967,79,3,Café,11
Manga Pimenta,6.5,20,0.9094454807529252,44,4,Café,11
Don Tapas,7.1,27,0.8691283703578091,114,4,Tapas Restaurant,11
Chirashi,7.7,15,0.9149708891526765,185,5,Sushi Restaurant,11
A Padaria Portuguesa,8.6,284,0.9709174156350687,243,5,Bakery,11
Geladaria Artisani,7.9,20,0.8866796676276073,273,3,Ice Cream Parlor,11
Biblioteca Municipal Orlando Ribeiro,7.0,17,0.9012068283307897,218,5,Library,11
Espigasol,6.2,27,0.9030156576790458,135,4,Bakery,11
Ciclovia De Telheiras,N/A,{},0.28773104968628116,118,3,Other Great Outdoors,11
Nosso Sitio,N/A,{},0.6042620541518287,121,4,Café,11
Querubim Lisboa,7.4,27,0.9566163586004183,330,5,Tea Room,11
Dreams Café,N/A,{},0.9294415239387259,134,3,Café,11
Jardim Prof. Francisco Caldeira Cabral,7.5,11,0.9618874003730711,380,4,Park,11
Papelaria Flor De Lotus,N/A,{},0.956941382623933,171,4,Bookstore,11
O Jacinto,8.6,57,0.9305579108021028,494,5,Mediterranean Restaurant,11
Decathlon,7.3,7,0.8836555310609915,393,3,"Sporting Goods Retail, Sports and Recreation",11
Quasebar,8.2,19,0.8700610479905037,498,3,Café,11
Jardim Rua Prof Mario  Chico,N/A,{},0.29691651122039453,209,3,Dog Park,11
Honorato Hamburgueres Artesanais,6.9,146,0.917641738737211,387,4,Burger Joint,11
Mercearia de L Praino,6.9,8,0.3886015488101294,391,4,Restaurant,11
Noa,N/A,{},0.9735317393024702,254,3,Japanese Restaurant,11
Novo Século,7.0,26,0.9474167655870217,483,5,Chinese Restaurant,11
Stuppendo,7.6,11,0.45455316262506357,569,3,"Italian Restaurant, BBQ Joint",11
Fatia Doce,N/A,{},0.9308829348256176,318,4,"Café, Candy Store, Bakery",11
Glood - Telheiras,N/A,{},0.8843903679837205,319,4,Gourmet Store,11
"R Prof Simões Raposo, 18",N/A,{},0.5935645243344073,325,3,Structure,11
Home Sweet Sushi,8.5,17,0.5485416313379684,670,4,Sushi Restaurant,11
Centro Comercial Continente de Telheiras,7.1,24,0.9989684020123226,527,5,Supermarket,11
Domino's Pizza,8.0,67,0.9317873494997456,645,4,Pizzeria,11
AKI,6.5,42,0.2572918433101577,451,4,Hardware Store,11
Escola Básica 2-3 Telheiras,N/A,{},0.8821858572155333,355,4,Education,11
Sete Mares Telheiras,7.3,12,0.9473602396698887,619,3,Restaurant,11
Dim Sum Park,7.7,21,0.8895200949635408,696,4,Dim Sum Restaurant,11
Kioske do Mega,N/A,{},0.45503363292069415,410,3,Café,11
Jardim da Alameda Roentgen,7.4,18,0.8962325476230851,658,4,Garden,11
Instituto de Microcirugia Ocular (IMO),7.1,10,0.940520603696795,634,4,"Hospital, Eyecare Store",11
Adega do Silva,7.7,29,0.9440252105590413,709,5,Winery,11
Academia Dos Principes,N/A,{},0.045305522582103894,428,3,Nursery School,11
100% Hamburgueria,8.1,96,0.894367192357696,774,4,Burger Joint,11
Logo se vê -  Cocktail Lounge,N/A,{},0.5614436719235769,436,1,Cocktail Bar,11
Jungle,N/A,{},0.8907071392233339,443,3,Bar,11
Mister Minit,N/A,{},0.4289186592052456,443,1,Miscellaneous Store,11
Farmácia Lisboa,6.7,10,0.9471200045220733,598,4,Pharmacy,11
Restaurante Chinês Xiang,6.6,102,0.9539455090158838,593,5,Chinese Restaurant,11
Pow Wow,N/A,{},0.8825956701147476,463,3,Bar,11
Don Limão Dona Laranja,7.7,16,0.48576960036176586,768,4,Portuguese Restaurant,11
STOP Benfica,8.1,22,0.9450992029845684,815,4,"Snack Place, Restaurant",11
The Food Temple,9.1,150,0.9505963484257532,231,5,Vegan and Vegetarian Restaurant,12
Bruta Flôr,7.6,19,0.8054943191453281,230,4,Bistro,12
Doce Mila,7.7,12,0.9176276072579278,255,4,Bakery,12
Casa da Severa,7.3,10,0.8692696851506416,229,5,"Music Venue, Concert Hall, Public Art",12
Tomés Caffe,8.0,10,0.26858289525747553,294,5,Portuguese Restaurant,12
Largo da Severa,7.5,10,0.9116923859589622,256,3,Plaza,12
Café da Garagem,8.8,306,0.9909699847380024,349,5,Café,12
Teatro Taborda,8.4,30,0.9914504550336329,347,4,Theater,12
Bar 35,8.4,16,0.8659346560397942,355,3,Café,12
Chinês Clandestino,7.2,127,0.969249901079645,267,5,Chinese Restaurant,12
Núcleo Museológico do Castelo,7.9,38,0.9962834209485049,349,3,History Museum,12
Núcleo Arqueológico do Castelo,8.7,75,0.9970323893505172,403,4,Historic and Protected Site,12
Camera obscura,7.5,17,0.9884828443841501,338,4,Scenic Lookout,12
Caximbar,8.2,50,0.07920694138262394,403,5,"Lounge, Hookah Bar",12
Miradouro do Castelo de São Jorge,9.5,493,0.9992510315979877,452,4,Scenic Lookout,12
São Jorge Castle (Castelo de São Jorge),9.0,2629,0.9996608444972019,455,5,"Castle, Historic and Protected Site, Monument",12
28 Café,8.6,99,0.968797693742581,440,5,"Café, Ice Cream Parlor",12
Miradouro Sophia de Mello Breyner Andresen,9.2,718,0.8811683907071393,485,5,Scenic Lookout,12
Cortiço & Netos,7.9,24,0.9106607879712848,424,5,Arts and Crafts Store,12
Caracol da Graça,8.0,12,0.9439262902040586,442,5,Scenic Lookout,12
Jardim da Cerca da Graça,9.0,60,0.9844412413091402,505,5,Garden,12
Yak & Yeti,8.0,25,0.9245096376688712,460,5,Indian Restaurant,12
Miradouro da Graça,9.1,32,0.9986151150302414,514,4,Scenic Lookout,12
Graça do Vinho,8.7,99,0.9687129048668814,522,5,Wine Bar,12
Chapitô,8.3,712,0.9841303487649087,502,4,"Bar, Portuguese Restaurant",12
Gelataria Portuguesa,7.6,19,0.9662822904301622,441,4,Ice Cream Parlor,12
Miradouro da Senhora do Monte,9.5,845,0.9992792945565542,555,5,Scenic Lookout,12
A Taberna do Mar,8.4,14,0.9674834661692386,525,5,"Modern European Restaurant, Japanese Restaurant",12
Claras em Castelo,7.9,36,0.9547227403764627,493,5,Mediterranean Restaurant,12
Via Graça,8.0,79,0.9817562602453225,500,5,Portuguese Restaurant,12
Adega do Bate Fundo,8.0,15,0.827920976767848,508,4,Portuguese Restaurant,12
Taproom Oitava Colina,8.9,30,0.9710445989486179,566,5,Beer Bar,12
Botequim,8.7,125,0.978802781075123,559,5,"Bar, Snack Place",12
Largo da Graça,8.8,172,0.9816573398903398,568,5,Plaza,12
Chapito à Mesa,7.7,91,0.9840031654513595,501,5,Portuguese Restaurant,12
Petisqueira Conqvistador,7.7,37,0.989938386750325,512,5,Restaurant,12
Quase Cafe,8.8,50,0.9534791701995365,595,5,Portuguese Restaurant,12
Augusto Lisboa,8.5,94,0.9810920807190097,585,5,Breakfast Spot,12
Miss Can Petiscaria,9.0,46,0.9884263184670171,614,5,Portuguese Restaurant,12
Miradouro do Recolhimento,7.8,12,0.9359985303261545,545,3,Scenic Lookout,12
Velha Gaiteira,8.0,49,0.7021225481883444,575,4,Wine Bar,12
Graça 77,8.0,34,0.9646571703125884,574,5,"Vegan and Vegetarian Restaurant, Portuguese Restaurant",12
Petisqueira Conqvistador,7.5,10,0.6087982590017523,539,5,"Portuguese Restaurant, Tapas Restaurant",12
